client_1,client_2,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,total_mv
341,3615,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
63,1129,0,0,0,0,0,0,0,3,4,10,5,5,7,10,44
51,2110,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
169,1372,0,0,0,0,0,0,0,0,2,7,21,107,124,73,334
1423,1129,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3
1157,190,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
3615,350,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4
82,1227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
312,141,0,0,0,0,0,0,0,1,1,1,1,2,0,0,6
1301,111,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
36,197,0,0,0,0,0,0,0,0,1,2,1,1,0,0,5
1179,96,0,0,0,0,0,0,0,8,17,13,19,26,19,13,115
174,1279,0,0,0,0,0,0,0,0,0,0,14,14,15,12,55
1366,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1301,4018,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
1098,1051,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3
1042,1434,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1219,1128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1185,4018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
3615,3613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
57,396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2363,331,0,0,0,0,0,0,0,0,0,1,1,1,2,1,6
2318,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1374,190,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8
383,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
145,144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1325,2242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1129,2079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2459,1036,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2651,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
120,1051,0,0,0,0,0,0,0,4,2,29,9,4,2,0,50
53,1179,0,0,0,0,0,0,0,4,4,7,3,6,2,0,26
27,54,0,0,0,0,0,0,0,29,161,166,161,186,224,318,1245
1301,1219,0,0,0,0,0,0,0,0,9,18,9,2,4,1,43
427,36,0,0,0,0,0,0,0,6,33,35,30,48,20,13,185
174,1345,0,0,0,0,0,0,0,0,1,1,1,5,5,1,14
77,2309,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
2242,1372,0,0,0,0,0,0,0,0,1,3,3,0,13,12,32
226,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,1278,0,0,0,0,0,0,0,1,1,3,0,0,0,0,5
226,104,0,0,0,0,0,0,0,0,0,1,5,5,6,0,17
256,1218,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
207,1184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1279,363,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4
1294,36,0,0,0,0,0,0,0,0,3,1,1,1,2,1,9
1185,396,0,0,0,0,0,0,0,51,241,230,184,245,185,300,1436
90,1051,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3
324,1051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
207,1434,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
197,1302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1294,53,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
1117,174,0,0,0,0,0,0,0,1,1,1,12,0,2,2,19
399,384,0,0,0,0,0,0,0,3,8,8,0,0,0,0,19
2110,96,0,0,0,0,0,0,0,0,0,0,2,3,9,13,27
282,382,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1110,306,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67
1117,1010,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
181,53,0,0,0,0,0,0,0,0,0,2,0,2,0,1,5
2166,53,0,0,0,0,0,0,0,0,0,1,5,0,0,0,6
427,27,0,0,0,0,0,0,0,35,159,142,198,177,149,123,983
2455,116,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
36,2038,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
4,209,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
90,1279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1117,1035,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
1051,306,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4
1117,344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3615,169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
339,306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27,2309,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4
2363,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1434,27,0,0,0,0,0,0,0,6,46,47,84,12,10,1,206
2651,2294,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
90,2653,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4
36,140,0,0,0,0,0,0,0,12,36,62,63,57,61,61,352
399,1117,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5
169,141,0,0,0,0,0,0,0,0,0,1,1,6,0,0,8
210,396,0,0,0,0,0,0,0,3,4,3,3,3,1,1,18
53,144,0,0,0,0,0,0,0,0,9,10,6,7,7,3,42
1042,178,0,0,0,0,0,0,0,6,35,37,32,19,20,18,167
1184,1154,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
96,282,0,0,0,0,0,0,0,3,3,5,7,5,4,9,36
1361,383,0,0,0,0,0,0,0,0,2,2,1,0,0,1,6
2230,427,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1218,2242,0,0,0,0,0,0,0,0,0,3,9,5,20,19,56
2402,2119,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
1345,406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
96,1366,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3
1129,54,0,0,0,0,0,0,0,21,30,34,41,25,18,34,203
2058,77,0,0,0,0,0,0,0,1,8,2,3,4,2,2,22
2363,396,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
1184,2217,0,0,0,0,0,0,0,0,3,13,11,0,0,0,27
2443,174,0,0,0,0,0,0,0,0,1,3,2,3,1,0,10
169,4,0,0,0,0,0,0,0,2,3,10,7,2,6,7,37
336,145,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
26,82,0,0,0,0,0,0,0,9,31,44,40,100,62,69,355
2262,27,0,0,0,0,0,0,0,0,2,2,2,3,5,0,14
82,134,0,0,0,0,0,0,0,1,1,1,0,2,2,2,9
51,1184,0,0,0,0,0,0,0,4,5,3,0,0,0,0,12
1395,3499,0,0,0,0,0,0,0,0,0,0,0,1,3,4,8
1042,96,0,0,0,0,0,0,0,2,12,10,9,13,12,9,67
1071,13,0,0,0,0,0,0,0,0,4,1,1,1,0,0,7
116,1117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
363,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1395,1182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
396,116,0,0,0,0,0,0,0,9,21,38,39,39,28,33,207
1218,77,0,0,0,0,0,0,0,4,21,9,29,30,20,17,130
1434,2108,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
209,1179,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
326,1051,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
331,1301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
256,96,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
1196,2110,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4
13,1179,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1182,324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
293,341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
114,1361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2166,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
360,2190,0,0,0,0,0,0,0,0,0,0,29,118,900,412,1459
1010,399,0,0,0,0,0,0,0,5,9,17,16,15,11,24,97
1129,111,0,0,0,0,0,0,0,0,2,5,3,1,0,0,11
77,51,0,0,0,0,0,0,0,58,192,225,193,148,113,113,1042
370,1372,0,0,0,0,0,0,0,0,0,0,2,9,2,5,18
282,396,0,0,0,0,0,0,0,4,8,7,10,3,3,3,38
36,226,0,0,0,0,0,0,0,5,27,24,25,16,29,13,139
384,2242,0,0,0,0,0,0,0,0,0,2,0,1,3,0,6
341,118,0,0,0,0,0,0,0,7,45,23,1,11,5,6,98
382,1184,0,0,0,0,0,0,0,0,0,0,2,2,1,0,5
396,1129,0,0,0,0,0,0,0,50,118,189,156,153,71,90,827
140,178,0,0,0,0,0,0,0,0,0,1,1,2,0,2,6
90,27,0,0,0,0,0,0,0,0,3,67,176,125,165,162,698
96,4,0,0,0,0,0,0,0,21,41,26,29,13,11,6,147
1374,27,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
399,96,0,0,0,0,0,0,0,0,0,0,1,0,4,1,6
1395,1395,0,0,0,0,0,0,0,16,641,1177,3863,6580,4059,1051,17387
82,3886,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
169,324,0,0,0,0,0,0,0,0,4,7,12,5,0,0,28
4,406,0,0,0,0,0,0,0,1,4,8,9,6,1,8,37
13,66,0,0,0,0,0,0,0,12,38,39,42,41,31,71,274
51,339,0,0,0,0,0,0,0,0,6,5,10,3,4,3,31
26,2119,0,0,0,0,0,0,0,0,0,2,4,4,3,6,19
190,27,0,0,0,0,0,0,0,1,5,3,2,1,2,0,14
104,396,0,0,0,0,0,0,0,25,57,44,59,59,59,49,352
104,324,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
1301,1325,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
116,118,0,0,0,0,0,0,0,32,105,97,111,85,64,94,588
26,1218,0,0,0,0,0,0,0,1,2,2,0,1,0,1,7
2455,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1073,341,0,0,0,0,0,0,0,0,0,3,2,2,2,2,11
2114,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
282,1133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2108,1184,0,0,0,0,0,0,0,0,7,0,1,0,0,0,8
4,1325,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5
1345,174,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7
293,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
26,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
63,2166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1072,2119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
51,324,0,0,0,0,0,0,0,0,0,2,5,1,0,0,8
36,209,0,0,0,0,0,0,0,0,2,0,1,0,0,1,4
1294,134,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6
2119,96,0,0,0,0,0,0,0,0,0,1,1,4,3,0,9
360,1469,0,0,0,0,0,0,0,0,1,0,1,1,8,1,12
2190,339,0,0,0,0,0,0,0,0,1,1,3,5,6,5,21
1098,174,0,0,0,0,0,0,0,0,2,0,4,1,3,1,11
2459,82,0,0,0,0,0,0,0,0,0,0,10,1,0,0,11
1098,51,0,0,0,0,0,0,0,0,3,1,1,3,0,0,8
312,1010,0,0,0,0,0,0,0,12,49,64,61,96,69,58,409
174,1010,0,0,0,0,0,0,0,1,12,12,8,7,20,12,72
90,1110,0,0,0,0,0,0,0,0,0,2,8,14,10,8,42
63,2079,0,0,0,0,0,0,0,0,1,1,1,0,8,5,16
254,331,0,0,0,0,0,0,0,3,9,5,1,0,0,0,18
210,1469,0,0,0,0,0,0,0,1,2,1,1,0,0,0,5
381,104,0,0,0,0,0,0,0,18,93,57,81,89,158,94,590
419,145,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
1042,1185,0,0,0,0,0,0,0,1,3,2,2,4,2,1,15
1036,53,0,0,0,0,0,0,0,0,0,7,1,24,8,10,50
1100,150,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3
360,324,0,0,0,0,0,0,0,0,4,18,9,1,1,0,33
140,54,0,0,0,0,0,0,0,14,51,54,80,88,85,86,458
382,66,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4
331,90,0,0,0,0,0,0,0,0,0,4,8,6,2,4,24
427,2242,0,0,0,0,0,0,0,1,4,3,2,1,2,4,17
1374,2106,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
368,169,0,0,0,0,0,0,0,2,1,2,2,1,1,0,9
384,134,0,0,0,0,0,0,0,2,21,17,17,12,17,22,108
360,2110,0,0,0,0,0,0,0,0,0,10,7,11,3,1,32
1129,1294,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
82,2084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
174,1051,0,0,0,0,0,0,0,2,3,1,8,4,3,1,22
27,169,0,0,0,0,0,0,0,7,28,55,56,64,17,18,245
2079,1185,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
1129,341,0,0,0,0,0,0,0,1,9,9,26,25,6,31,107
36,2455,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
207,26,0,0,0,0,0,0,0,6,12,100,92,6,2,3,221
210,207,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7
1302,1366,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
13,1294,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
324,90,0,0,0,0,0,0,0,0,0,4,2,3,2,0,11
2309,1469,0,0,0,0,0,0,0,0,1,2,1,0,0,0,4
1196,145,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
306,399,0,0,0,0,0,0,0,0,0,1,0,1,3,0,5
1345,2190,0,0,0,0,0,0,0,0,0,0,11,9,13,12,45
118,1372,0,0,0,0,0,0,0,0,0,0,1,4,12,15,32
318,339,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
181,140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
256,226,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
4070,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
226,1072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3873,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1423,36,0,0,0,0,0,0,0,1,2,6,10,3,8,4,34
114,1036,0,0,0,0,0,0,0,0,3,1,1,4,1,0,10
96,96,0,0,0,0,0,0,0,2404,148847,147837,149103,159424,168206,182925,958746
1073,3615,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5
1179,1218,0,0,0,0,0,0,0,3,5,8,7,1,1,1,26
1042,169,0,0,0,0,0,0,0,0,4,1,1,0,0,0,6
312,2455,0,0,0,0,0,0,0,0,2,1,0,2,1,0,6
1010,96,0,0,0,0,0,0,0,54,116,150,176,127,179,136,938
382,26,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5
141,240,0,0,0,0,0,0,0,0,1,2,4,4,0,0,11
1100,306,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
416,1469,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7
1218,1179,0,0,0,0,0,0,0,2,3,2,5,2,0,1,15
140,361,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4
312,210,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
174,368,0,0,0,0,0,0,0,1,0,0,1,2,1,1,6
1026,66,0,0,0,0,0,0,0,0,1,1,1,3,2,0,8
141,96,0,0,0,0,0,0,0,0,0,2,5,1,1,0,9
141,53,0,0,0,0,0,0,0,0,8,13,122,98,30,5,276
313,487,0,0,0,0,0,0,0,1,5,2,1,3,0,0,12
1010,331,0,0,0,0,0,0,0,0,1,0,0,3,2,3,9
402,396,0,0,0,0,0,0,0,19,33,24,33,45,31,25,210
111,462,0,0,0,0,0,0,0,0,1,23,19,16,16,14,89
419,53,0,0,0,0,0,0,0,10,8,1,0,0,0,1,20
63,2190,0,0,0,0,0,0,0,0,5,18,19,11,6,17,76
63,178,0,0,0,0,0,0,0,0,2,2,0,6,1,0,11
207,2190,0,0,0,0,0,0,0,0,0,1,2618,70,8,6,2703
77,1294,0,0,0,0,0,0,0,0,1,2,3,2,0,0,8
1042,368,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5
51,1372,0,0,0,0,0,0,0,0,4,10,22,24,41,23,124
1326,169,0,0,0,0,0,0,0,0,9,9,10,14,32,49,123
1073,1301,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4
381,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
384,145,0,0,0,0,0,0,0,5,1,4,0,0,1,0,11
256,331,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3
2459,1218,0,0,0,0,0,0,0,0,3,2,0,1,0,0,6
1073,363,0,0,0,0,0,0,0,0,1,1,1,0,1,1,5
3170,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1129,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
66,63,0,0,0,0,0,0,0,13,98,40,42,18,24,26,261
90,1218,0,0,0,0,0,0,0,0,0,2,3,4,1,3,13
1219,306,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3
370,2190,0,0,0,0,0,0,0,0,1,0,2,0,3,4,10
313,1325,0,0,0,0,0,0,0,0,6,7,0,0,1,0,14
145,210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1100,1071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
210,1279,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
1129,382,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
306,1100,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3
36,1361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
66,209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
146,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1033,1128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1157,2294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
312,2443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
96,2230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1117,2443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1117,2294,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
1157,382,0,0,0,0,0,0,0,0,0,14,26,20,5,3,68
1184,341,0,0,0,0,0,0,0,1,0,0,1,1,1,9,13
462,116,0,0,0,0,0,0,0,0,0,1,2,5,5,4,17
1133,339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1184,1010,0,0,0,0,0,0,0,4,45,45,49,58,32,33,266
140,140,1,0,0,0,0,2,3,454,15501,15598,18372,23345,22511,25069,120856
118,144,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
299,1469,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
360,396,0,0,0,0,0,0,0,4,19,10,17,23,19,7,99
174,1129,0,0,0,0,0,0,0,3,25,8,12,34,23,18,123
1117,1129,0,0,0,0,0,0,0,0,163,146,93,19,6,0,427
399,174,0,0,0,0,0,0,0,0,1,4,0,0,1,2,8
299,1157,0,0,0,0,0,0,0,4,11,6,2,0,0,0,23
82,1033,0,0,0,0,0,0,0,2,4,3,4,3,3,1,20
145,1035,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
2459,36,0,0,0,0,0,0,0,1,11,0,1,1,2,1,17
54,382,0,0,0,0,0,0,0,0,1,0,3,5,5,2,16
312,1434,0,0,0,0,0,0,0,0,4,1,0,0,0,0,5
2339,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
368,462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
306,282,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4
140,169,0,0,0,0,0,0,0,0,10,18,11,20,6,6,71
416,416,0,0,0,0,0,0,0,28,4089,5028,5400,4703,4746,5415,29409
134,1073,0,0,0,0,0,0,0,9,13,21,30,26,25,17,141
1036,402,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
51,4,0,0,0,0,0,0,0,6,9,6,7,4,0,2,34
169,282,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
312,252,0,0,0,0,0,0,0,0,5,2,2,3,0,0,12
1184,1374,0,0,0,0,0,0,0,1,2,3,3,1,1,0,11
54,1266,0,0,0,0,0,0,0,0,0,1,6,10,7,10,34
2651,178,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1073,1227,0,0,0,0,0,0,0,4,25,22,22,21,76,21,191
77,1182,0,0,0,0,0,0,0,1,5,0,0,0,0,0,6
2653,77,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7
1469,1372,0,0,0,0,0,0,0,0,0,0,0,1,10,5,16
1325,178,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4
1117,1184,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3
310,2110,0,0,0,0,0,0,0,0,0,13,10,3,1,5,32
4018,383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
145,363,0,0,0,0,0,0,0,0,3,0,1,4,2,2,12
1036,3971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2242,1036,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
1374,381,0,0,0,0,0,0,0,3,2,0,0,0,0,0,5
363,2049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1117,240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1434,344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1042,3499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
190,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2294,344,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5
1374,1098,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
382,2049,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
140,1185,0,0,0,0,0,0,0,23,43,56,43,42,28,89,324
1100,27,0,0,0,0,0,0,0,5,13,4,19,4,3,3,51
326,1179,0,0,0,0,0,0,0,2,1,1,0,0,0,1,5
406,77,0,0,0,0,0,0,0,0,2,2,3,3,4,3,17
146,1129,0,0,0,0,0,0,0,2,0,0,2,1,0,0,5
197,27,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5
381,36,0,0,0,0,0,0,0,3,16,13,12,18,16,8,86
36,363,0,0,0,0,0,0,0,1,6,6,8,7,6,6,40
13,1345,0,0,0,0,0,0,0,0,1,0,1,3,1,1,7
1010,1117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1133,313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
54,118,0,0,0,0,0,0,0,47,192,281,227,232,193,234,1406
1098,3971,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
341,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1333,1010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
114,312,0,0,0,0,0,0,0,1,1,3,4,1,1,0,11
4,418,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
1218,190,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
1154,36,0,0,0,0,0,0,0,1,9,14,14,14,6,18,76
120,363,0,0,0,0,0,0,0,1,18,38,72,68,64,52,313
344,396,0,0,0,0,0,0,0,24,56,58,40,35,25,33,271
2166,1072,0,0,0,0,0,0,0,0,0,0,0,13,1,0,14
1184,344,0,0,0,0,0,0,0,0,5,2,7,9,8,1,32
53,120,0,0,0,0,0,0,0,10,48,54,52,90,100,96,450
1294,54,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5
402,169,0,0,0,0,0,0,0,0,1,0,4,9,12,23,49
169,82,0,0,0,0,0,0,0,11,15,11,28,29,24,20,138
63,1128,0,0,0,0,0,0,0,0,3,2,2,1,1,1,10
344,1117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2294,174,0,0,0,0,0,0,0,0,0,1,1,5,13,11,31
396,1042,0,0,0,0,0,0,0,21,50,73,48,44,25,27,288
418,114,0,0,0,0,0,0,0,2,4,5,4,6,5,6,32
312,339,0,0,0,0,0,0,0,0,2,1,4,3,2,2,14
13,190,0,0,0,0,0,0,0,0,3,1,0,0,0,7,11
1366,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
116,77,0,0,0,0,0,0,0,48,134,147,166,111,114,97,817
36,293,0,0,0,0,0,0,0,0,4,1,1,1,0,0,7
383,2651,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9
2294,77,0,0,0,0,0,0,0,0,0,1,2,3,1,1,8
13,3615,0,0,0,0,0,0,0,0,0,0,0,6,1,0,7
118,382,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
317,1185,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
96,383,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4
360,370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
121,54,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
120,146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,2294,0,0,0,0,0,0,0,0,0,1,5,4,5,7,22
114,2166,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
1073,178,0,0,0,0,0,0,0,0,0,1,0,1,8,5,15
1423,174,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2242,174,0,0,0,0,0,0,0,0,3,9,27,39,27,33,138
51,406,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3
2364,2364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3499,1179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2309,2108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1266,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1153,1157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1469,1434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
419,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
63,312,0,0,0,0,0,0,0,11,68,79,58,72,74,36,398
1185,51,0,0,0,0,0,0,0,6,65,56,45,20,22,27,241
396,312,0,0,0,0,0,0,0,19,63,88,71,79,73,63,456
1072,141,0,0,0,0,0,0,0,0,1,1,8,13,19,2,44
2455,363,0,0,0,0,0,0,0,0,0,1,1,1,2,1,6
1278,13,0,0,0,0,0,0,0,0,3,2,1,0,3,0,9
383,63,0,0,0,0,0,0,0,2,3,2,2,1,1,0,11
1051,13,0,0,0,0,0,0,0,1,3,6,8,2,4,1,25
360,53,0,0,0,0,0,0,0,15,29,12,28,65,78,17,244
53,306,0,0,0,0,0,0,0,3,3,1,41,9,7,5,69
2339,77,0,0,0,0,0,0,0,0,0,1,1,2,11,15,30
1026,63,0,0,0,0,0,0,0,3,2,1,1,1,2,1,11
13,53,0,0,0,0,0,0,0,91,265,255,291,278,182,129,1491
363,2242,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4
54,1278,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3
1395,104,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
54,2058,0,0,0,0,0,0,0,1,2,0,0,0,0,1,4
2651,2119,0,0,0,0,0,0,0,0,0,0,0,0,2,40,42
190,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1129,134,0,0,0,0,0,0,0,1,6,2,4,12,13,4,42
36,2339,0,0,0,0,0,0,0,0,0,3,4,9,53,24,93
